review_id,review,rating,rating_derived_label,annotator_1,annotator_2,annotator_3,final_sentiment,Unnamed: 8,Unnamed: 9,Unnamed: 10,majority_label,full_agreement,requires_resolution
8900,"Absolutely horrific. For a McDonalds (which I normally don't mind when the craving hits) this location consistently has extremely long waits and bad food. I will always drive to a location farther away, even for a simple double cheeseburger or spicy chicken.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13375,A typical McD with a good place to sit n relax with awesome food,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
28672,No cashiers. Incomplete order.,4,Positive,Negative,Neutral,Negative,Negative,,,,Negative,False,False
30826,Big breakfast excellent allways very,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
19222,This place is absolutely delicious.The fries have a perfect amount of salt.The prices are very fair.Customers and employees very polite and sophisticated.This place should have the Kardashians swarming around.I mean it's boogie people good for cheap.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8414,Friendly people!!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2692,Service sucks,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12598,"Daughter wanted the Travis Scott burger. She says it's a hit or miss with her friends. I ordered the newly freeze drink which gave me an adult ""brain freeze"" and it wasn't as sweet like the Icee back in the day. I wouldn't order it again.",4,Positive,Neutral,Negative,Negative,Negative,,,,Negative,False,False
10848,"This is the worst MacDonald's I ever visited. I waited 30 mins for my order. While waiting I observed many other customers waiting and getting their orders wrong. The staff that was giving out the orders, had difficulty sat the numbers in English. I understand we are in Miami, but come on now. The worst..",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3474,Dirty and bad food,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
9245,"Bread used for burger was very bad, it was completely different than what we usually get in other McDonald",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
23788,"We went post hurricane. They would not take debit cards, and only had limited menu items. Such a mess here in FL.",5,Positive,Negative,Neutral,Negative,Negative,,,,Negative,False,False
14514,Just fast and friendly,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6029,I love the burger that freshly made. I like the place. Nice facilities and clean. Fast services. Friendly staff. Good job.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24354,they rarely get my order right. I know my order is taken correctly because the woman who does drive thru. she has a long braid and she is amazing.,3,Neutral,Negative,Positive,Neutral,Neutral,,,,,False,True
16991,Norm Gentle. Only as they see EBT begin to be baptized. There is a convenient podzhopnik in front of the cash register. Recommend to lean,5,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
13443,"A lot of fake non homeless beggars around , same dog with a different person begging with him every day",3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
32981,Die of starvation in the drive thru,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
16814,Dirty bad customer service,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13601,"Had to check out worlds largest McDonalds. 2 pizza s took 40 minutes to come out. Customer service was nice, didn",4,Positive,Negative,Positive,Neutral,Neutral,,,,,False,True
16787,Quick with great deals,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6243,It looks crazy outside because of the people but very clean and put together inside. Security is on point! Felt very safe waiting for my food,5,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
14402,the burger i got was cold but the chicken nuggets were scalding,4,Positive,Negative,Negative,Negative,Negative,,,,Negative,True,False
6067,Always super pack! Not worth the wait if you do come here. They also had my breakfast mc muffin burnt! I don't know what else I can say...,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11620,Nuggets are good the fr,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
12295,Not good,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21510,"Very Poor service,they serve our food very incomplete ( no butter,no pancake syrup,no hashbrown,no caramel frappe,no fork,also they lost our receipt",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4157,You guys shouldn t have signs saying your open 24hrs if your not open 24hrs,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
418,Great food it was amazing,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8872,"I was thinking oh just micky d's sound ok maybe ill get a mocha frapee, went inside instead of drivethrew... Anyway was blown away to see everyone ordering themselves from a touch screen.... They had four stations and were very easy to use was also very satisfied with this particular locations quality",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
17359,Closes at 10:45p on saturday not midnight. Generally incompetent staff and very slow. Rarely is food cooked right either undercooked or overcooked. They always get the items right. A few times there were friendly staff. I wouldn't go there if you can avoid it.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
18364,We know that the order is good quality and we can count on getting exactly what we order. Thanks,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
5819,"To be honest I m not a fans of fast food , I really eating when I m running out of choice, but I really appreciated than in Mc Donald s you have the opportunity to use the bathroom which is very convenient for people like me who spend a lot time on the road , I also believe when I go to a place I have to leave it better than I founded, with that been said I when to this location last night 04-04 -19 at 10:00 pm to use the bathroom , the bathroom is located in the second floor ,some part of the room",1,Negative,Positive,Positive,Neutral,Positive,,,,Positive,False,False
13744,So i don t usually give fast food more than 3 stars but this place was comically huge. Giant arcade and large play area. There is even attempt to make like omelette and stuff. I even saw brick stoves like you would see pizza cooked in. Did I mention a fish tank? It did take a while to get our food and it was typical McDonald,4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
24595,No inside seating. Rude employees that barely noticed I was there. No napkins in my bag and no one asked or seemed to care if I needed any. I had to remind them my meal came with a drink.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
25600,Kids love McDonald's but when people making drug deals in the parking lot there is an issue.,1,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
6239,"It was dirty, homeless people hanging out inside asking for money,I offered a person $5 to buy a meal and was insulted,I guess money was for Drugs or beer",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14876,There place look dirty and when I ask for ketchup all the packages were smear with something sticky that look like honey barbecue.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
9587,Says it was open 24 hours but was closed early,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24840,Fries were cold and burger seemed very old. And we ordered at 1am you think the food would of been fresh,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
21495,These fast-food always busy a lot's of tourists goes in here,3,Neutral,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
15370,"After decades of serving families, McDonald's is on their way out. I blame it on the district managers not doing their jobs. McDonald's needs individuals who can read, comprehend and speak English. Today I went there for lunch. I ordered #6 Filet-o-Fish sandwich meal. I ended up with 10 peice chicken nuggets. Hmmmm....I guess the order taker did not know the menu item or understand when I said Filet-o-Fish sandwich. I quickly caught the error and told the cashier. She said, ""So you don't want it?"" Then, the manager came along to find out what the problem was. I explained and received the sandwich. I left and when I got home, I found out I had a frosted breakfast pastry in a ,Filet-o-Fish box! Come on now McD's. May we get better service and expect a lot more from you? If not, please close your doors to save the public from the irritation.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
18427,Order taker was the most rude I have ever encountered anywhere.,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
17521,Thy have the best French fries,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
11493,Great food and they have security who good at his job,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
26191,The service was fast and they were kind I will give them 5 stars,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
17675,Good location,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
